,Name,Images,Breed
692,Whippet,n02091134_3562.jpg,3
2777,African_hunting_dog,n02116738_2614.jpg,15
5025,Chihuahua,n02085620_6295.jpg,28
4129,Lhasa,n02098413_754.jpg,23
4801,Saint_Bernard,n02109525_7579.jpg,27
1500,Schipperke,n02104365_9309.jpg,8
1687,Leonberg,n02111129_2743.jpg,9
1057,Rottweiler,n02106550_6424.jpg,6
104,Australian_Terrier,n02096294_1400.jpg,0
2573,Basenji,n02110806_5971.jpg,14
2749,African_hunting_dog,n02116738_8403.jpg,15
1883,Pomeranian,n02112018_1577.jpg,10
1615,Leonberg,n02111129_77.jpg,9
936,Irish_Setter,n02100877_4099.jpg,5
1095,Rottweiler,n02106550_3969.jpg,6
2697,Basenji,n02110806_4179.jpg,14
4040,miniature_pinscher,n02107312_6275.jpg,22
5141,Afghan_Hound,n02088094_1301.jpg,29
4363,Walker_Hound,n02089867_1062.jpg,24
248,Toy_Poodle,n02113624_9105.jpg,1
3912,miniature_pinscher,n02107312_7703.jpg,22
2487,Blenheim_Spaniel,n02086646_2959.jpg,13
1283,Kelpie,n02105412_7017.jpg,7
3969,miniature_pinscher,n02107312_5452.jpg,22
3981,miniature_pinscher,n02107312_4167.jpg,22
3498,Japanese_Spaniel,n02085782_382.jpg,19
1940,Pomeranian,n02112018_4928.jpg,10
522,Norwich_Terrier,n02094258_1291.jpg,2
419,Norwich_Terrier,n02094258_2730.jpg,2
4768,Saint_Bernard,n02109525_14999.jpg,27
634,Whippet,n02091134_13879.jpg,3
520,Norwich_Terrier,n02094258_880.jpg,2
814,Boston_Bull,n02096585_8971.jpg,4
4189,Lhasa,n02098413_1668.jpg,23
4922,Chihuahua,n02085620_3485.jpg,28
645,Whippet,n02091134_2568.jpg,3
5059,Afghan_Hound,n02088094_537.jpg,29
556,Whippet,n02091134_232.jpg,3
4263,Walker_Hound,n02089867_857.jpg,24
214,Toy_Poodle,n02113624_7996.jpg,1
378,Norwich_Terrier,n02094258_1918.jpg,2
1353,Kelpie,n02105412_1159.jpg,7
3358,Basset,n02088238_9797.jpg,18
85,Australian_Terrier,n02096294_3344.jpg,0
3801,Dhole,n02115913_44.jpg,21
4990,Chihuahua,n02085620_3826.jpg,28
3430,Japanese_Spaniel,n02085782_3727.jpg,19
4048,Lhasa,n02098413_17946.jpg,23
2509,Basenji,n02110806_487.jpg,14
1552,Leonberg,n02111129_324.jpg,9
1247,Kelpie,n02105412_1031.jpg,7
4347,Walker_Hound,n02089867_1416.jpg,24
756,Boston_Bull,n02096585_9343.jpg,4
4156,Lhasa,n02098413_1492.jpg,23
2647,Basenji,n02110806_4331.jpg,14
3954,miniature_pinscher,n02107312_6380.jpg,22
3042,Yorkshire_Terrier,n02094433_4710.jpg,17
1178,Rottweiler,n02106550_11097.jpg,6
3847,Dhole,n02115913_1188.jpg,21
98,Australian_Terrier,n02096294_8778.jpg,0
1272,Kelpie,n02105412_7634.jpg,7
2337,Blenheim_Spaniel,n02086646_4298.jpg,13
41,Australian_Terrier,n02096294_4267.jpg,0
5127,Afghan_Hound,n02088094_2803.jpg,29
4214,Lhasa,n02098413_932.jpg,23
1661,Leonberg,n02111129_3799.jpg,9
3183,Yorkshire_Terrier,n02094433_8669.jpg,17
2616,Basenji,n02110806_3883.jpg,14
3263,Basset,n02088238_10129.jpg,18
3478,Japanese_Spaniel,n02085782_810.jpg,19
3570,Standard_Schnauzer,n02097209_3151.jpg,20
2204,Irish_Wolfhound,n02090721_209.jpg,12
2852,African_hunting_dog,n02116738_7105.jpg,15
549,Whippet,n02091134_7862.jpg,3
72,Australian_Terrier,n02096294_2688.jpg,0
2317,Blenheim_Spaniel,n02086646_462.jpg,13
1933,Pomeranian,n02112018_10937.jpg,10
1111,Rottweiler,n02106550_13213.jpg,6
2242,Irish_Wolfhound,n02090721_968.jpg,12
4998,Chihuahua,n02085620_1205.jpg,28
3636,Standard_Schnauzer,n02097209_2347.jpg,20
546,Whippet,n02091134_17108.jpg,3
4873,Saint_Bernard,n02109525_4021.jpg,27
3071,Yorkshire_Terrier,n02094433_1849.jpg,17
3975,miniature_pinscher,n02107312_3624.jpg,22
2180,Irish_Wolfhound,n02090721_1303.jpg,12
1993,Pekinese,n02086079_14929.jpg,11
3048,Yorkshire_Terrier,n02094433_2759.jpg,17
1110,Rottweiler,n02106550_3886.jpg,6
2827,African_hunting_dog,n02116738_4734.jpg,15
1585,Leonberg,n02111129_547.jpg,9
1349,Kelpie,n02105412_2915.jpg,7
2024,Pekinese,n02086079_186.jpg,11
1315,Kelpie,n02105412_6169.jpg,7
167,Australian_Terrier,n02096294_6457.jpg,0
3095,Yorkshire_Terrier,n02094433_4028.jpg,17
399,Norwich_Terrier,n02094258_2694.jpg,2
2054,Pekinese,n02086079_15871.jpg,11
5,Australian_Terrier,n02096294_6931.jpg,0
215,Toy_Poodle,n02113624_925.jpg,1
2677,Basenji,n02110806_3956.jpg,14
4155,Lhasa,n02098413_3285.jpg,23
3892,miniature_pinscher,n02107312_5987.jpg,22
4620,Standard_Poodle,n02113799_7092.jpg,26
996,Irish_Setter,n02100877_8595.jpg,5
3747,Dhole,n02115913_1244.jpg,21
4691,Standard_Poodle,n02113799_6045.jpg,26
1083,Rottweiler,n02106550_2862.jpg,6
5057,Afghan_Hound,n02088094_4195.jpg,29
2537,Basenji,n02110806_1236.jpg,14
1455,Schipperke,n02104365_7431.jpg,8
2725,African_hunting_dog,n02116738_385.jpg,15
3037,Yorkshire_Terrier,n02094433_889.jpg,17
861,Boston_Bull,n02096585_145.jpg,4
4340,Walker_Hound,n02089867_142.jpg,24
184,Australian_Terrier,n02096294_4535.jpg,0
3921,miniature_pinscher,n02107312_2478.jpg,22
1793,Pomeranian,n02112018_11105.jpg,10
3035,Yorkshire_Terrier,n02094433_5356.jpg,17
4159,Lhasa,n02098413_8273.jpg,23
1435,Schipperke,n02104365_169.jpg,8
1583,Leonberg,n02111129_2072.jpg,9
729,Boston_Bull,n02096585_1281.jpg,4
1950,Pekinese,n02086079_5766.jpg,11
4799,Saint_Bernard,n02109525_15506.jpg,27
4534,Kerry_Blue_Terrier,n02093859_2279.jpg,25
13,Australian_Terrier,n02096294_5817.jpg,0
1241,Kelpie,n02105412_251.jpg,7
2500,Basenji,n02110806_1179.jpg,14
4891,Chihuahua,n02085620_4700.jpg,28
4829,Saint_Bernard,n02109525_2369.jpg,27
578,Whippet,n02091134_39.jpg,3
2490,Blenheim_Spaniel,n02086646_4133.jpg,13
5060,Afghan_Hound,n02088094_251.jpg,29
4246,Walker_Hound,n02089867_90.jpg,24
819,Boston_Bull,n02096585_1571.jpg,4
1841,Pomeranian,n02112018_5094.jpg,10
4669,Standard_Poodle,n02113799_2068.jpg,26
2896,Komondor,n02105505_853.jpg,16
1164,Rottweiler,n02106550_9432.jpg,6
980,Irish_Setter,n02100877_384.jpg,5
1787,Pomeranian,n02112018_5961.jpg,10
2394,Blenheim_Spaniel,n02086646_1342.jpg,13
4266,Walker_Hound,n02089867_1079.jpg,24
1588,Leonberg,n02111129_1546.jpg,9
676,Whippet,n02091134_17788.jpg,3
1088,Rottweiler,n02106550_12424.jpg,6
4755,Saint_Bernard,n02109525_8211.jpg,27
1368,Schipperke,n02104365_6551.jpg,8
4728,Saint_Bernard,n02109525_1741.jpg,27
3928,miniature_pinscher,n02107312_7338.jpg,22
1422,Schipperke,n02104365_1104.jpg,8
1581,Leonberg,n02111129_3595.jpg,9
348,Norwich_Terrier,n02094258_905.jpg,2
431,Norwich_Terrier,n02094258_81.jpg,2
1530,Leonberg,n02111129_2617.jpg,9
2081,Pekinese,n02086079_6712.jpg,11
3746,Dhole,n02115913_1522.jpg,21
4063,Lhasa,n02098413_10144.jpg,23
862,Boston_Bull,n02096585_1856.jpg,4
686,Whippet,n02091134_835.jpg,3
3761,Dhole,n02115913_1332.jpg,21
4301,Walker_Hound,n02089867_1352.jpg,24
3006,Komondor,n02105505_4070.jpg,16
1295,Kelpie,n02105412_5175.jpg,7
3486,Japanese_Spaniel,n02085782_2796.jpg,19
3203,Basset,n02088238_11522.jpg,18
1649,Leonberg,n02111129_3573.jpg,9
3580,Standard_Schnauzer,n02097209_66.jpg,20
2304,Irish_Wolfhound,n02090721_2474.jpg,12
3415,Japanese_Spaniel,n02085782_1156.jpg,19
1514,Schipperke,n02104365_2263.jpg,8
239,Toy_Poodle,n02113624_274.jpg,1
4909,Chihuahua,n02085620_11238.jpg,28
108,Australian_Terrier,n02096294_8222.jpg,0
335,Toy_Poodle,n02113624_1050.jpg,1
4240,Walker_Hound,n02089867_2614.jpg,24
2115,Irish_Wolfhound,n02090721_873.jpg,12
2208,Irish_Wolfhound,n02090721_1085.jpg,12
4926,Chihuahua,n02085620_3651.jpg,28
117,Australian_Terrier,n02096294_2118.jpg,0
1939,Pomeranian,n02112018_4243.jpg,10
327,Toy_Poodle,n02113624_1929.jpg,1
3740,Dhole,n02115913_3743.jpg,21
3371,Japanese_Spaniel,n02085782_1224.jpg,19
1279,Kelpie,n02105412_4669.jpg,7
337,Toy_Poodle,n02113624_9828.jpg,1
1970,Pekinese,n02086079_17886.jpg,11
4795,Saint_Bernard,n02109525_12041.jpg,27
3857,Dhole,n02115913_1772.jpg,21
177,Australian_Terrier,n02096294_493.jpg,0
2567,Basenji,n02110806_3531.jpg,14
4586,Standard_Poodle,n02113799_6116.jpg,26
2603,Basenji,n02110806_2157.jpg,14
3773,Dhole,n02115913_1323.jpg,21
2908,Komondor,n02105505_475.jpg,16
340,Toy_Poodle,n02113624_320.jpg,1
428,Norwich_Terrier,n02094258_977.jpg,2
3871,miniature_pinscher,n02107312_4730.jpg,22
1257,Kelpie,n02105412_3078.jpg,7
4866,Saint_Bernard,n02109525_6019.jpg,27
2360,Blenheim_Spaniel,n02086646_3.jpg,13
1022,Irish_Setter,n02100877_4724.jpg,5
4824,Saint_Bernard,n02109525_10908.jpg,27
1518,Leonberg,n02111129_4305.jpg,9
1289,Kelpie,n02105412_2391.jpg,7
2020,Pekinese,n02086079_11322.jpg,11
1519,Leonberg,n02111129_4477.jpg,9
2713,African_hunting_dog,n02116738_10169.jpg,15
4313,Walker_Hound,n02089867_2472.jpg,24
3718,Dhole,n02115913_3800.jpg,21
4862,Saint_Bernard,n02109525_14676.jpg,27
4732,Saint_Bernard,n02109525_10545.jpg,27
627,Whippet,n02091134_16109.jpg,3
1555,Leonberg,n02111129_279.jpg,9
4652,Standard_Poodle,n02113799_311.jpg,26
4674,Standard_Poodle,n02113799_3945.jpg,26
4679,Standard_Poodle,n02113799_1572.jpg,26
3768,Dhole,n02115913_2005.jpg,21
4500,Kerry_Blue_Terrier,n02093859_3113.jpg,25
2836,African_hunting_dog,n02116738_2757.jpg,15
1866,Pomeranian,n02112018_1612.jpg,10
2363,Blenheim_Spaniel,n02086646_173.jpg,13
3799,Dhole,n02115913_3115.jpg,21
2661,Basenji,n02110806_3955.jpg,14
1865,Pomeranian,n02112018_6182.jpg,10
1169,Rottweiler,n02106550_6310.jpg,6
421,Norwich_Terrier,n02094258_1614.jpg,2
4285,Walker_Hound,n02089867_1430.jpg,24
3825,Dhole,n02115913_4047.jpg,21
4228,Lhasa,n02098413_8001.jpg,23
1694,Leonberg,n02111129_306.jpg,9
4343,Walker_Hound,n02089867_2446.jpg,24
3862,miniature_pinscher,n02107312_6683.jpg,22
2190,Irish_Wolfhound,n02090721_550.jpg,12
4708,Standard_Poodle,n02113799_1922.jpg,26
963,Irish_Setter,n02100877_2675.jpg,5
3010,Komondor,n02105505_4302.jpg,16
2266,Irish_Wolfhound,n02090721_1636.jpg,12
2631,Basenji,n02110806_4291.jpg,14
4464,Kerry_Blue_Terrier,n02093859_184.jpg,25
1872,Pomeranian,n02112018_5840.jpg,10
3997,miniature_pinscher,n02107312_6029.jpg,22
131,Australian_Terrier,n02096294_38.jpg,0
484,Norwich_Terrier,n02094258_1192.jpg,2
3485,Japanese_Spaniel,n02085782_23.jpg,19
3374,Japanese_Spaniel,n02085782_845.jpg,19
4544,Kerry_Blue_Terrier,n02093859_2124.jpg,25
1364,Schipperke,n02104365_2092.jpg,8
2212,Irish_Wolfhound,n02090721_2361.jpg,12
1924,Pomeranian,n02112018_4644.jpg,10
4968,Chihuahua,n02085620_2921.jpg,28
906,Irish_Setter,n02100877_7033.jpg,5
1830,Pomeranian,n02112018_1556.jpg,10
2094,Irish_Wolfhound,n02090721_1979.jpg,12
1004,Irish_Setter,n02100877_3006.jpg,5
4981,Chihuahua,n02085620_368.jpg,28
2879,Komondor,n02105505_1077.jpg,16
4634,Standard_Poodle,n02113799_525.jpg,26
1558,Leonberg,n02111129_1325.jpg,9
911,Irish_Setter,n02100877_2599.jpg,5
1818,Pomeranian,n02112018_8161.jpg,10
2126,Irish_Wolfhound,n02090721_1774.jpg,12
200,Toy_Poodle,n02113624_1077.jpg,1
5124,Afghan_Hound,n02088094_9229.jpg,29
204,Toy_Poodle,n02113624_3517.jpg,1
1266,Kelpie,n02105412_7965.jpg,7
1873,Pomeranian,n02112018_4586.jpg,10
2639,Basenji,n02110806_4244.jpg,14
53,Australian_Terrier,n02096294_1386.jpg,0
1896,Pomeranian,n02112018_3064.jpg,10
3077,Yorkshire_Terrier,n02094433_3642.jpg,17
3376,Japanese_Spaniel,n02085782_676.jpg,19
1003,Irish_Setter,n02100877_156.jpg,5
4731,Saint_Bernard,n02109525_13702.jpg,27
3519,Japanese_Spaniel,n02085782_2690.jpg,19
3472,Japanese_Spaniel,n02085782_1503.jpg,19
87,Australian_Terrier,n02096294_160.jpg,0
3270,Basset,n02088238_3359.jpg,18
1686,Leonberg,n02111129_2554.jpg,9
4501,Kerry_Blue_Terrier,n02093859_3098.jpg,25
5072,Afghan_Hound,n02088094_2726.jpg,29
3340,Basset,n02088238_12427.jpg,18
770,Boston_Bull,n02096585_6766.jpg,4
1140,Rottweiler,n02106550_2832.jpg,6
407,Norwich_Terrier,n02094258_2047.jpg,2
2736,African_hunting_dog,n02116738_2139.jpg,15
196,Toy_Poodle,n02113624_3714.jpg,1
2912,Komondor,n02105505_572.jpg,16
654,Whippet,n02091134_19204.jpg,3
1237,Kelpie,n02105412_2249.jpg,7
3291,Basset,n02088238_9257.jpg,18
4683,Standard_Poodle,n02113799_4740.jpg,26
465,Norwich_Terrier,n02094258_969.jpg,2
4070,Lhasa,n02098413_5658.jpg,23
2039,Pekinese,n02086079_8204.jpg,11
1976,Pekinese,n02086079_11664.jpg,11
2343,Blenheim_Spaniel,n02086646_3721.jpg,13
1968,Pekinese,n02086079_4456.jpg,11
3836,Dhole,n02115913_593.jpg,21
145,Australian_Terrier,n02096294_6290.jpg,0
3721,Dhole,n02115913_2895.jpg,21
2642,Basenji,n02110806_6080.jpg,14
135,Australian_Terrier,n02096294_8557.jpg,0
4120,Lhasa,n02098413_8685.jpg,23
1473,Schipperke,n02104365_2981.jpg,8
2459,Blenheim_Spaniel,n02086646_4041.jpg,13
1938,Pomeranian,n02112018_2154.jpg,10
179,Australian_Terrier,n02096294_2378.jpg,0
424,Norwich_Terrier,n02094258_1947.jpg,2
4205,Lhasa,n02098413_20677.jpg,23
1700,Leonberg,n02111129_2223.jpg,9
2449,Blenheim_Spaniel,n02086646_2426.jpg,13
5075,Afghan_Hound,n02088094_3982.jpg,29
3782,Dhole,n02115913_3278.jpg,21
1369,Schipperke,n02104365_8226.jpg,8
4490,Kerry_Blue_Terrier,n02093859_3106.jpg,25
3603,Standard_Schnauzer,n02097209_2205.jpg,20
3578,Standard_Schnauzer,n02097209_2276.jpg,20
1091,Rottweiler,n02106550_2082.jpg,6
3131,Yorkshire_Terrier,n02094433_3613.jpg,17
375,Norwich_Terrier,n02094258_1065.jpg,2
3521,Japanese_Spaniel,n02085782_668.jpg,19
738,Boston_Bull,n02096585_12844.jpg,4
3531,Japanese_Spaniel,n02085782_725.jpg,19
383,Norwich_Terrier,n02094258_1106.jpg,2
3341,Basset,n02088238_9585.jpg,18
1688,Leonberg,n02111129_3461.jpg,9
2638,Basenji,n02110806_402.jpg,14
3160,Yorkshire_Terrier,n02094433_1177.jpg,17
5034,Chihuahua,n02085620_1502.jpg,28
1167,Rottweiler,n02106550_7393.jpg,6
3972,miniature_pinscher,n02107312_3368.jpg,22
2214,Irish_Wolfhound,n02090721_1696.jpg,12
1511,Schipperke,n02104365_7859.jpg,8
4067,Lhasa,n02098413_3995.jpg,23
134,Australian_Terrier,n02096294_6988.jpg,0
1612,Leonberg,n02111129_3828.jpg,9
3445,Japanese_Spaniel,n02085782_3331.jpg,19
3939,miniature_pinscher,n02107312_4972.jpg,22
1789,Pomeranian,n02112018_12020.jpg,10
2405,Blenheim_Spaniel,n02086646_554.jpg,13
1985,Pekinese,n02086079_17564.jpg,11
4658,Standard_Poodle,n02113799_2043.jpg,26
4654,Standard_Poodle,n02113799_489.jpg,26
4364,Walker_Hound,n02089867_454.jpg,24
1047,Irish_Setter,n02100877_916.jpg,5
796,Boston_Bull,n02096585_1970.jpg,4
353,Norwich_Terrier,n02094258_871.jpg,2
1959,Pekinese,n02086079_2793.jpg,11
1361,Schipperke,n02104365_6395.jpg,8
2593,Basenji,n02110806_3937.jpg,14
324,Toy_Poodle,n02113624_454.jpg,1
114,Australian_Terrier,n02096294_6144.jpg,0
309,Toy_Poodle,n02113624_2934.jpg,1
2130,Irish_Wolfhound,n02090721_452.jpg,12
3656,Standard_Schnauzer,n02097209_3665.jpg,20
586,Whippet,n02091134_11875.jpg,3
726,Boston_Bull,n02096585_11180.jpg,4
237,Toy_Poodle,n02113624_9229.jpg,1
74,Australian_Terrier,n02096294_1586.jpg,0
4372,Walker_Hound,n02089867_2221.jpg,24
4798,Saint_Bernard,n02109525_8312.jpg,27
3856,Dhole,n02115913_219.jpg,21
506,Norwich_Terrier,n02094258_3253.jpg,2
157,Australian_Terrier,n02096294_3704.jpg,0
3860,miniature_pinscher,n02107312_5188.jpg,22
3495,Japanese_Spaniel,n02085782_1665.jpg,19
2950,Komondor,n02105505_3558.jpg,16
2807,African_hunting_dog,n02116738_2802.jpg,15
1189,Rottweiler,n02106550_12760.jpg,6
893,Boston_Bull,n02096585_12485.jpg,4
3230,Basset,n02088238_9789.jpg,18
3602,Standard_Schnauzer,n02097209_15.jpg,20
2926,Komondor,n02105505_2872.jpg,16
4130,Lhasa,n02098413_2584.jpg,23
1520,Leonberg,n02111129_38.jpg,9
1903,Pomeranian,n02112018_5560.jpg,10
925,Irish_Setter,n02100877_5033.jpg,5
825,Boston_Bull,n02096585_19.jpg,4
813,Boston_Bull,n02096585_10380.jpg,4
481,Norwich_Terrier,n02094258_201.jpg,2
2205,Irish_Wolfhound,n02090721_4133.jpg,12
251,Toy_Poodle,n02113624_6587.jpg,1
260,Toy_Poodle,n02113624_942.jpg,1
2364,Blenheim_Spaniel,n02086646_4177.jpg,13
3923,miniature_pinscher,n02107312_4586.jpg,22
3384,Japanese_Spaniel,n02085782_4798.jpg,19
311,Toy_Poodle,n02113624_1756.jpg,1
2965,Komondor,n02105505_3967.jpg,16
1927,Pomeranian,n02112018_9376.jpg,10
540,Whippet,n02091134_19084.jpg,3
3792,Dhole,n02115913_3842.jpg,21
3405,Japanese_Spaniel,n02085782_2886.jpg,19
2740,African_hunting_dog,n02116738_3635.jpg,15
2367,Blenheim_Spaniel,n02086646_946.jpg,13
4421,Kerry_Blue_Terrier,n02093859_1635.jpg,25
3221,Basset,n02088238_13720.jpg,18
3684,Standard_Schnauzer,n02097209_2722.jpg,20
1962,Pekinese,n02086079_8127.jpg,11
3946,miniature_pinscher,n02107312_27.jpg,22
2135,Irish_Wolfhound,n02090721_309.jpg,12
4930,Chihuahua,n02085620_3742.jpg,28
4748,Saint_Bernard,n02109525_10146.jpg,27
1527,Leonberg,n02111129_3045.jpg,9
4896,Chihuahua,n02085620_2614.jpg,28
2597,Basenji,n02110806_4876.jpg,14
3598,Standard_Schnauzer,n02097209_2629.jpg,20
1198,Rottweiler,n02106550_11244.jpg,6
1378,Schipperke,n02104365_3826.jpg,8
3863,miniature_pinscher,n02107312_5407.jpg,22
4065,Lhasa,n02098413_5476.jpg,23
459,Norwich_Terrier,n02094258_3153.jpg,2
2601,Basenji,n02110806_4888.jpg,14
3741,Dhole,n02115913_2138.jpg,21
3839,Dhole,n02115913_3994.jpg,21
4466,Kerry_Blue_Terrier,n02093859_2955.jpg,25
3567,Standard_Schnauzer,n02097209_3144.jpg,20
2359,Blenheim_Spaniel,n02086646_2114.jpg,13
1636,Leonberg,n02111129_605.jpg,9
51,Australian_Terrier,n02096294_4201.jpg,0
3861,miniature_pinscher,n02107312_4269.jpg,22
4075,Lhasa,n02098413_21411.jpg,23
330,Toy_Poodle,n02113624_253.jpg,1
5085,Afghan_Hound,n02088094_4434.jpg,29
2606,Basenji,n02110806_3711.jpg,14
4863,Saint_Bernard,n02109525_17182.jpg,27
3775,Dhole,n02115913_4059.jpg,21
4740,Saint_Bernard,n02109525_2840.jpg,27
1165,Rottweiler,n02106550_7608.jpg,6
493,Norwich_Terrier,n02094258_3425.jpg,2
346,Toy_Poodle,n02113624_8880.jpg,1
956,Irish_Setter,n02100877_172.jpg,5
904,Irish_Setter,n02100877_6852.jpg,5
3044,Yorkshire_Terrier,n02094433_3043.jpg,17
3264,Basset,n02088238_7855.jpg,18
3924,miniature_pinscher,n02107312_5665.jpg,22
5122,Afghan_Hound,n02088094_1661.jpg,29
3470,Japanese_Spaniel,n02085782_3896.jpg,19
5106,Afghan_Hound,n02088094_13909.jpg,29
2116,Irish_Wolfhound,n02090721_654.jpg,12
3245,Basset,n02088238_6621.jpg,18
1676,Leonberg,n02111129_3884.jpg,9
4143,Lhasa,n02098413_6923.jpg,23
1628,Leonberg,n02111129_4742.jpg,9
2082,Pekinese,n02086079_5555.jpg,11
570,Whippet,n02091134_755.jpg,3
3774,Dhole,n02115913_4273.jpg,21
2264,Irish_Wolfhound,n02090721_6617.jpg,12
2904,Komondor,n02105505_3705.jpg,16
4219,Lhasa,n02098413_7286.jpg,23
83,Australian_Terrier,n02096294_3595.jpg,0
3681,Standard_Schnauzer,n02097209_3401.jpg,20
1399,Schipperke,n02104365_7887.jpg,8
3126,Yorkshire_Terrier,n02094433_4624.jpg,17
4383,Kerry_Blue_Terrier,n02093859_3231.jpg,25
4238,Walker_Hound,n02089867_3044.jpg,24
1075,Rottweiler,n02106550_4962.jpg,6
2841,African_hunting_dog,n02116738_5936.jpg,15
4482,Kerry_Blue_Terrier,n02093859_2780.jpg,25
40,Australian_Terrier,n02096294_472.jpg,0
970,Irish_Setter,n02100877_2298.jpg,5
463,Norwich_Terrier,n02094258_1783.jpg,2
5020,Chihuahua,n02085620_3677.jpg,28
653,Whippet,n02091134_17567.jpg,3
3595,Standard_Schnauzer,n02097209_1531.jpg,20
52,Australian_Terrier,n02096294_574.jpg,0
1759,Pomeranian,n02112018_888.jpg,10
4046,Lhasa,n02098413_3561.jpg,23
2737,African_hunting_dog,n02116738_5697.jpg,15
978,Irish_Setter,n02100877_151.jpg,5
1954,Pekinese,n02086079_21103.jpg,11
808,Boston_Bull,n02096585_454.jpg,4
1020,Irish_Setter,n02100877_8321.jpg,5
784,Boston_Bull,n02096585_1568.jpg,4
4984,Chihuahua,n02085620_5661.jpg,28
1319,Kelpie,n02105412_7504.jpg,7
1712,Leonberg,n02111129_4533.jpg,9
3538,Japanese_Spaniel,n02085782_2695.jpg,19
1113,Rottweiler,n02106550_12642.jpg,6
3385,Japanese_Spaniel,n02085782_3578.jpg,19
4583,Standard_Poodle,n02113799_5023.jpg,26
1286,Kelpie,n02105412_3065.jpg,7
4845,Saint_Bernard,n02109525_17291.jpg,27
2976,Komondor,n02105505_3784.jpg,16
1181,Rottweiler,n02106550_4239.jpg,6
1816,Pomeranian,n02112018_4373.jpg,10
3733,Dhole,n02115913_1142.jpg,21
3298,Basset,n02088238_3579.jpg,18
3511,Japanese_Spaniel,n02085782_1774.jpg,19
60,Australian_Terrier,n02096294_3800.jpg,0
3099,Yorkshire_Terrier,n02094433_3192.jpg,17
426,Norwich_Terrier,n02094258_778.jpg,2
5108,Afghan_Hound,n02088094_5488.jpg,29
4947,Chihuahua,n02085620_8611.jpg,28
2929,Komondor,n02105505_4383.jpg,16
4575,Standard_Poodle,n02113799_4248.jpg,26
2817,African_hunting_dog,n02116738_2344.jpg,15
950,Irish_Setter,n02100877_6749.jpg,5
3049,Yorkshire_Terrier,n02094433_9618.jpg,17
3515,Japanese_Spaniel,n02085782_2914.jpg,19
3411,Japanese_Spaniel,n02085782_3387.jpg,19
1920,Pomeranian,n02112018_7953.jpg,10
292,Toy_Poodle,n02113624_1220.jpg,1
2530,Basenji,n02110806_4370.jpg,14
3130,Yorkshire_Terrier,n02094433_2519.jpg,17
222,Toy_Poodle,n02113624_7986.jpg,1
393,Norwich_Terrier,n02094258_2911.jpg,2
2592,Basenji,n02110806_2365.jpg,14
3222,Basset,n02088238_8480.jpg,18
3807,Dhole,n02115913_4082.jpg,21
1408,Schipperke,n02104365_999.jpg,8
192,Australian_Terrier,n02096294_4440.jpg,0
3518,Japanese_Spaniel,n02085782_697.jpg,19
3503,Japanese_Spaniel,n02085782_4332.jpg,19
805,Boston_Bull,n02096585_7314.jpg,4
1222,Kelpie,n02105412_3218.jpg,7
2703,Basenji,n02110806_1404.jpg,14
1803,Pomeranian,n02112018_2271.jpg,10
2909,Komondor,n02105505_3738.jpg,16
1049,Irish_Setter,n02100877_309.jpg,5
2570,Basenji,n02110806_4058.jpg,14
5120,Afghan_Hound,n02088094_2626.jpg,29
2678,Basenji,n02110806_884.jpg,14
995,Irish_Setter,n02100877_3417.jpg,5
1035,Irish_Setter,n02100877_2971.jpg,5
3355,Basset,n02088238_9595.jpg,18
202,Toy_Poodle,n02113624_9199.jpg,1
1699,Leonberg,n02111129_2974.jpg,9
1021,Irish_Setter,n02100877_3936.jpg,5
3454,Japanese_Spaniel,n02085782_1848.jpg,19
1311,Kelpie,n02105412_5702.jpg,7
1456,Schipperke,n02104365_8919.jpg,8
307,Toy_Poodle,n02113624_1178.jpg,1
3437,Japanese_Spaniel,n02085782_940.jpg,19
3795,Dhole,n02115913_4308.jpg,21
883,Boston_Bull,n02096585_976.jpg,4
386,Norwich_Terrier,n02094258_2751.jpg,2
827,Boston_Bull,n02096585_2493.jpg,4
2766,African_hunting_dog,n02116738_8489.jpg,15
5149,Afghan_Hound,n02088094_8290.jpg,29
3141,Yorkshire_Terrier,n02094433_3560.jpg,17
1957,Pekinese,n02086079_2368.jpg,11
691,Whippet,n02091134_18435.jpg,3
622,Whippet,n02091134_15784.jpg,3
3053,Yorkshire_Terrier,n02094433_730.jpg,17
5074,Afghan_Hound,n02088094_3564.jpg,29
1597,Leonberg,n02111129_2739.jpg,9
3585,Standard_Schnauzer,n02097209_2274.jpg,20
2125,Irish_Wolfhound,n02090721_708.jpg,12
1948,Pekinese,n02086079_8726.jpg,11
594,Whippet,n02091134_4273.jpg,3
4614,Standard_Poodle,n02113799_2504.jpg,26
4514,Kerry_Blue_Terrier,n02093859_2418.jpg,25
1828,Pomeranian,n02112018_2711.jpg,10
1696,Leonberg,n02111129_1851.jpg,9
4071,Lhasa,n02098413_244.jpg,23
1961,Pekinese,n02086079_11984.jpg,11
2119,Irish_Wolfhound,n02090721_6437.jpg,12
3061,Yorkshire_Terrier,n02094433_708.jpg,17
1646,Leonberg,n02111129_4618.jpg,9
4444,Kerry_Blue_Terrier,n02093859_1645.jpg,25
1797,Pomeranian,n02112018_5697.jpg,10
1506,Schipperke,n02104365_6428.jpg,8
2679,Basenji,n02110806_4218.jpg,14
3082,Yorkshire_Terrier,n02094433_194.jpg,17
4711,Standard_Poodle,n02113799_983.jpg,26
3676,Standard_Schnauzer,n02097209_4024.jpg,20
